x (m), y (m), th (rad), stamp, 
8.48834800720215,0.253870069980621,2.2537273141746,1.69661692617003E+018,
8.47848510742188,0.265029162168503,2.31721259063022,1.69661692622185E+018,
8.46998596191406,0.273510545492172,2.38069786708584,1.69661692625993E+018,
8.45404434204102,0.287496328353882,2.44418314354147,1.69661692633072E+018,
8.44195461273193,0.296805739402771,2.50766841999709,1.69661692638175E+018,
8.43204402923584,0.303259998559952,2.57115369645271,1.69661692642073E+018,
8.41896438598633,0.311347484588623,2.63463897290833,1.69661692647277E+018,
8.40561389923096,0.31798192858696,2.69812424936396,1.69661692652008E+018,
8.3916187286377,0.323946237564087,2.76160952581958,1.69661692657013E+018,
8.37714004516602,0.329227387905121,2.8250948022752,1.69661692662019E+018,
8.36537837982178,0.332859873771667,2.88858007873082,1.69661692666088E+018,
8.34510612487793,0.337566256523132,2.95206535518645,1.69661692673072E+018,
8.33039569854736,0.340076088905334,3.01555063164207,1.69661692677991E+018,
8.31834220886231,0.341270834207535,3.07903590809769,1.69661692682072E+018,
8.30307865142822,0.342152625322342,3.14252118455332,1.69661692686996E+018,
8.28790187835693,0.341994941234589,-3.14252118455332,1.69661692692074E+018,
8.27286624908447,0.340936630964279,-3.0790359080977,1.69661692697084E+018,
8.25780487060547,0.339017897844315,-3.01555063164208,1.69661692702016E+018,
8.24571704864502,0.336778938770294,-2.95206535518645,1.69661692706131E+018,
8.22524452209473,0.331426233053207,-2.88858007873083,1.69661692713082E+018,
8.21101474761963,0.326508730649948,-2.82509480227521,1.69661692718071E+018,
8.19986343383789,0.322026968002319,-2.76160952581959,1.69661692722172E+018,
8.18643379211426,0.315688818693161,-2.69812424936396,1.69661692727075E+018,
8.17299747467041,0.308503776788712,-2.63463897290834,1.6966169273199E+018,
8.16015148162842,0.300566434860229,-2.57115369645272,1.69661692736995E+018,
8.14743041992188,0.291701108217239,-2.5076684199971,1.69661692742158E+018,
8.13794612884522,0.284032195806503,-2.44418314354147,1.69661692746121E+018,
8.12228298187256,0.269742578268051,-2.38069786708585,1.69661692752995E+018,
8.11191749572754,0.258737713098526,-2.31721259063023,1.69661692758E+018,
8.10371398925781,0.249419242143631,-2.25372731417461,1.69661692762238E+018,
8.09463882446289,0.237255617976189,-2.19024203771898,1.69661692767012E+018,
8.08629894256592,0.224668577313423,-2.12675676126336,1.69661692772009E+018,
8.07875347137451,0.211879298090935,-2.06327148480774,1.69661692777027E+018,
8.07176113128662,0.19818477332592,-1.99978620835212,1.6966169278218E+018,
8.06687450408936,0.187181562185287,-1.93630093189649,1.6966169278622E+018,
8.06006050109863,0.167227819561958,-1.87281565544087,1.69661692793035E+018,
8.05585765838623,0.152448654174805,-1.80933037898525,1.69661692798139E+018,
8.05334281921387,0.140500783920288,-1.74584510252963,1.6966169280205E+018,
8.05104827880859,0.125602915883064,-1.682359826074,1.69661692807072E+018,
8.04946327209473,0.110959015786648,-1.61887454961838,1.69661692812013E+018,
8.0490255355835,0.0954321846365929,-1.55538927316276,1.69661692816995E+018,
8.04909229278564,0.0801398232579231,-1.49190399670714,1.69661692822157E+018,
8.05068683624268,0.061990812420845,-1.42841872025151,1.69661692828014E+018,
8.05193710327148,0.0530226603150368,-1.36493344379589,1.69661692831073E+018,
8.05608367919922,0.0317842364311218,-1.30144816734027,1.69661692838247E+018,
8.05947208404541,0.0202294997870922,-1.23796289088465,1.69661692842046E+018,
8.0643424987793,0.00586913526058197,-1.17447761442902,1.69661692846994E+018,
8.07009315490723,-0.00813672319054604,-1.1109923379734,1.6966169285205E+018,
8.07682418823242,-0.0219380464404821,-1.04750706151778,1.69661692857005E+018,
8.0839786529541,-0.0351637527346611,-0.984021785062154,1.69661692862076E+018,
8.09126758575439,-0.0464893653988838,-0.920536508606532,1.69661692866496E+018,
8.10204410552979,-0.0613337643444538,-0.857051232150909,1.69661692872493E+018,
8.11175632476807,-0.0730195343494415,-0.793565955695287,1.69661692877677E+018,
8.12232685089111,-0.0839410498738289,-0.730080679239664,1.69661692882577E+018,
8.13302993774414,-0.0945305675268173,-0.666595402784041,1.69661692887584E+018,
8.14237880706787,-0.102281622588635,-0.603110126328419,1.69661692891573E+018,
8.15446472167969,-0.111557178199291,-0.539624849872796,1.69661692896494E+018,
8.16701412200928,-0.12004666775465,-0.476139573417173,1.69661692901603E+018,
8.18272113800049,-0.128844529390335,-0.412654296961551,1.69661692907577E+018,
8.1960916519165,-0.135286271572113,-0.349169020505928,1.69661692912586E+018,
8.21017360687256,-0.141119763255119,-0.285683744050305,1.69661692917683E+018,
8.22449493408203,-0.146037369966507,-0.222198467594683,1.69661692922578E+018,
8.23892593383789,-0.14992992579937,-0.15871319113906,1.69661692927579E+018,
8.25060272216797,-0.152609407901764,-0.0952279146834377,1.69661692931573E+018,
8.26588916778564,-0.155262067914009,-0.0317426382278151,1.69661692936496E+018,
8.28106117248535,-0.156819805502892,0.0317426382278075,1.69661692941609E+018,
8.29921340942383,-0.157369777560234,0.0952279146834301,1.69661692947552E+018,
8.31409931182861,-0.156855151057243,0.158713191139053,1.69661692952586E+018,
8.32952976226807,-0.155555739998817,0.222198467594675,1.69661692957679E+018,
8.34440135955811,-0.153363913297653,0.285683744050298,1.69661692962585E+018,
8.35903549194336,-0.14995265007019,0.349169020505921,1.69661692967586E+018,
8.37065887451172,-0.146858930587769,0.412654296961543,1.69661692971573E+018,
8.3850212097168,-0.142317920923233,0.476139573417166,1.69661692976681E+018,
8.39910697937012,-0.136638432741165,0.539624849872789,1.69661692981694E+018,
8.4164981842041,-0.128299534320831,0.603110126328411,1.69661692988076E+018,
8.42984676361084,-0.120757661759853,0.666595402784034,1.69661692993131E+018,
8.44172763824463,-0.11309590190649,0.730080679239656,1.69661692997693E+018,
8.45242595672607,-0.10557346791029,0.793565955695279,1.69661693002183E+018,
8.46402549743652,-0.0960895195603371,0.857051232150902,1.69661693007176E+018,
8.475172996521,-0.085713304579258,0.920536508606524,1.69661693012081E+018,
8.48582649230957,-0.0745794326066971,0.984021785062147,1.69661693017089E+018,
8.49489116668701,-0.0639127194881439,1.04750706151777,1.69661693021744E+018,
8.50604057312012,-0.048892080783844,1.11099233797339,1.69661693028076E+018,
8.51450729370117,-0.0360232330858707,1.17447761442901,1.69661693033279E+018,
8.52125358581543,-0.0238007977604866,1.23796289088464,1.69661693037774E+018,
8.52723121643066,-0.0118936598300934,1.30144816734026,1.696616930421E+018,
8.53298473358154,0.00177208706736565,1.36493344379588,1.69661693047008E+018,
8.53787708282471,0.015903402119875,1.42841872025151,1.69661693052074E+018,
8.54238319396973,0.0307555291801691,1.49190399670713,1.69661693057281E+018,
8.54519939422607,0.0446703694760799,1.55538927316275,1.6966169306182E+018,
8.54740810394287,0.0570191144943237,1.61887454961837,1.69661693066178E+018,
8.54938983917236,0.0773745402693749,1.682359826074,1.69661693072816E+018,
8.54992961883545,0.0922372937202454,1.74584510252962,1.69661693077792E+018,
8.54955005645752,0.105303503572941,1.80933037898524,1.69661693082101E+018,
8.54824256896973,0.120264500379562,1.87281565544086,1.69661693087085E+018,
8.54611110687256,0.135007604956627,1.93630093189649,1.69661693092074E+018,
8.54303741455078,0.149590238928795,1.99978620835211,1.69661693096792E+018,
8.53911972045898,0.164176121354103,2.06327148480773,1.69661693101813E+018,
8.53499698638916,0.176634848117828,2.12675676126335,1.69661693106175E+018,
8.52689552307129,0.195776075124741,2.19024203771898,1.69661693112885E+018,
8.520263671875,0.209321245551109,2.2537273141746,1.69661693117976E+018,
8.51410388946533,0.220165118575096,2.31721259063022,1.69661693122179E+018,
8.50584888458252,0.232796937227249,2.38069786708584,1.69661693127112E+018,
8.49715042114258,0.244953483343124,2.44418314354147,1.69661693132181E+018,
8.48773670196533,0.25633642077446,2.50766841999709,1.69661693136982E+018,
8.47760009765625,0.267163783311844,2.57115369645271,1.69661693141936E+018,
8.46866893768311,0.275824069976807,2.63463897290833,1.69661693146111E+018,
8.45273876190186,0.289178133010864,2.69812424936396,1.69661693152973E+018,
8.44063949584961,0.298112720251083,2.76160952581958,1.69661693157904E+018,
8.43011951446533,0.305044561624527,2.8250948022752,1.69661693162197E+018,
8.41727733612061,0.312434554100037,2.88858007873082,1.69661693167279E+018,
8.40366172790527,0.319258540868759,2.95206535518645,1.69661693172376E+018,
8.39011383056641,0.324650824069977,3.01555063164207,1.69661693176982E+018,
8.37620830535889,0.329750508069992,3.07903590809769,1.69661693181895E+018,
8.36338806152344,0.333279103040695,3.14252118455332,1.69661693186272E+018,
