x, y, th, stamp, 
0.19466471672058105,1.283527135848999,1.8774515915226353,1696622998336822074,
0.18336303532123566,1.2919561862945557,1.894160177847239,1696622998386814240,
0.17146991193294525,1.2997883558273315,1.9106675858350608,1696622998437976264,
0.15964163839817047,1.306298017501831,1.9251454836280977,1696622998484065214,
0.14858466386795044,1.3118202686309814,1.9383646837264679,1696622998527012346,
0.1306021511554718,1.3192976713180542,1.9578115873424746,1696622998593801060,
0.11697810888290405,1.3240711688995361,1.9715792095287659,1696622998643876513,
0.1050892248749733,1.3273096084594727,1.9830339740431677,1696622998686843659,
0.09128864854574203,1.3304296731948853,1.996278054389102,1696622998736841432,
0.07690653949975967,1.3328970670700073,2.0092637359820755,1696622998786791006,
0.06243366003036499,1.3344882726669312,2.0210989923086675,1696622998834976328,
0.04811081290245056,1.3352079391479492,2.0328989977877305,1696622998884851428,
0.03596339002251625,1.3352115154266357,-2.0422261683646177,1696622998926357353,
0.016420545056462288,1.3338944911956787,-2.0567398539358055,1696622998994805106,
0.0019181864336133003,1.3320358991622925,-2.0677005984606915,1696622999044943713,
-0.010068580508232117,1.3296542167663574,-2.0765190371596733,1696622999086842020,
-0.02426804229617119,1.3263585567474365,-2.0860058555212238,1696622999136848735,
-0.03813404217362404,1.3221862316131592,-2.0949339201366586,1696622999187809804,
-0.05113039165735245,1.3172848224639893,-2.1033626678250097,1696622999234980140,
-0.06423213332891464,1.311642050743103,-2.1119103849026892,1696622999284978975,
-0.0749739408493042,1.3062254190444946,-2.1190362210174425,1696622999326927973,
-0.09231670200824738,1.2961711883544922,-2.128755273070109,1696622999395819980,
-0.10458937287330627,1.2877072095870972,-2.1345599856955726,1696622999445828872,
-0.1139984056353569,1.2805500030517578,-2.140429583845856,1696622999486841159,
-0.12527108192443848,1.2710096836090088,-2.14628291572053,1696622999537865769,
-0.13599543273448944,1.2610278129577637,-2.151889438666739,1696622999588824167,
-0.14561216533184052,1.2505332231521606,-2.1552173610271685,1696622999635978986,
-0.1549297571182251,1.2394843101501465,-2.160178850070328,1696622999685768270,
-0.16215083003044128,1.2296428680419922,-2.1639249319841958,1696622999727698479,
-0.17302954196929932,1.2130329608917236,-2.1684622882807845,1696622999795816493,
-0.18022465705871582,1.2000046968460083,-2.1725182955160585,1696622999846129612,
-0.1854017972946167,1.1891891956329346,-2.174512222578871,1696622999886821309,
-0.19126005470752716,1.1756407022476196,-2.177826022776869,1696622999937908950,
-0.1957712173461914,1.1614490747451782,-2.181213018505255,1696622999986844951,
-0.1998385787010193,1.1472487449645996,-2.181678474634581,1696623000036831814,
-0.20296354591846466,1.1328179836273193,-2.185045980067293,1696623000087213607,
-0.2047262340784073,1.121106505393982,-2.1865068988769933,1696623000126702031,
-0.20660892128944397,1.1007858514785767,-2.18756773198395,1696623000196818915,
-0.20699568092823029,1.0863441228866577,-2.221879219582094,1696623000246840954,
-0.20668086409568787,1.075080156326294,0.9777969558212828,1696623000286837205,
-0.20569656789302826,1.0602072477340698,0.9655003909622772,1696623000337827564,
-0.2036348581314087,1.045598030090332,0.9574804073346833,1696623000386830722,
-0.20119920372962952,1.031148076057434,0.9625297254022884,1696623000436829833,
-0.19782467186450958,1.0171643495559692,0.9655604732197616,1696623000486918880,
-0.19429288804531097,1.0057203769683838,0.965913053225613,1696623000526649521,
-0.1891394704580307,0.991500198841095,0.9650512864080836,1696623000577311608,
-0.18069899082183838,0.9730591177940369,0.9665603376863094,1696623000646833727,
-0.17543864250183105,0.9628283381462097,0.9707536311168968,1696623000686850886,
-0.16769544780254364,0.9497169256210327,0.9739597249313316,1696623000737972011,
-0.15944765508174896,0.9376111626625061,0.9790900042691464,1696623000786885806,
-0.1501295119524002,0.9254948496818542,0.9821952113328918,1696623000837153794,
-0.1406625658273697,0.9141852855682373,0.9874329904779264,1696623000887869636,
-0.13274329900741577,0.9058590531349182,0.9916198482801993,1696623000926720222,
-0.11772994697093964,0.8917514085769653,0.9995360978796952,1696623000996825495,
-0.10620135813951492,0.8822202682495117,1.0057163580173147,1696623001046809954,
-0.09682443737983704,0.8751012086868286,1.011487534363151,1696623001088808158,
-0.08459252119064331,0.8669547438621521,1.0189530373238587,1696623001138806948,
-0.07181937247514725,0.8598863482475281,1.025690834762459,1696623001186807612,
-0.058769505470991135,0.8533877730369568,1.0336889238329774,1696623001236806119,
-0.045336052775382996,0.8475894331932068,1.0428283573421124,1696623001287923772,
-0.0342121496796608,0.8437936902046204,1.0488441421417687,1696623001327020496,
-0.020082727074623108,0.8393339514732361,1.0577384783035677,1696623001376811225,
-0.0004946673288941383,0.8346784710884094,1.0717282238248245,1696623001448059490,
0.010933369398117065,0.8328579664230347,1.079462165194507,1696623001486877461,
0.025649618357419968,0.8311435580253601,1.089660005421708,1696623001537170652,
0.04049547016620636,0.8303267955780029,1.100424483279759,1696623001587028199,
0.05509155988693237,0.8301442861557007,1.112211793173075,1696623001637356402,
0.07253114134073257,0.8313695192337036,1.1266019238931746,1696623001696472792,
0.08156412839889526,0.8322873711585999,1.133851334967481,1696623001726921683,
0.10209883004426956,0.8358596563339233,1.1511592098251997,1696623001797215364,
0.1162547916173935,0.839168131351471,1.16467329797615,1696623001847368063,
0.12727029621601105,0.84244704246521,1.1754393695876195,1696623001886341259,
0.14119072258472443,0.8473753929138184,1.1895830215305427,1696623001936377576,
0.15477454662322998,0.8531419634819031,1.2043038991681425,1696623001986453927,
0.16811290383338928,0.8596073985099792,1.2192805438993928,1696623002037080056,
0.1808626800775528,0.8667247295379639,1.2347395576818516,1696623002086898757,
0.19096405804157257,0.8730230331420898,1.2477150337347138,1696623002127675963,
0.20760123431682587,0.8853516578674316,1.2706868781764828,1696623002196716668,
0.21895147860050201,0.8946552276611328,1.2880352701036564,1696623002248254303,
0.2275208979845047,0.9026274681091309,1.3015587103627484,1696623002287954702,
0.23758088052272797,0.9131081700325012,1.3187866075677466,1696623002336542076,
0.24708908796310425,0.9242205619812012,1.3370709426876097,1696623002386474649,
0.2558659017086029,0.9356819987297058,1.355336178021537,1696623002436978979,
0.26418283581733704,0.9477826356887817,1.374439367476816,1696623002487785374,
0.27046385407447815,0.9581153392791748,1.3896005072283362,1696623002527745057,
0.2798187732696533,0.9762076139450073,1.416544932504062,1696623002597093703,
0.28584641218185425,0.989619255065918,1.4364408607568282,1696623002647840539,
0.2900811433792114,1.0007318258285522,1.4522989637437116,1696623002688318714,
0.29429158568382263,1.0148276090621948,1.4716097065080387,1696623002736813076,
0.2980971336364746,1.0291372537612915,1.4920894826222972,1696623002786826275,
0.3008117377758026,1.0435348749160767,1.512283922373645,1696623002836825397,
0.3029412627220154,1.0580860376358032,1.532537340918364,1696623002887782461,
0.3040332496166229,1.0700263977050781,1.5493017187252205,1696623002929157480,
0.3040710389614105,1.0906314849853516,1.5770350770261208,1696623002996903391,
0.30349501967430115,1.105517864227295,1.5978137003014772,1696623003047978203,
0.30227139592170715,1.1172444820404053,1.6139938932403135,1696623003087852702,
0.2999768853187561,1.1318409442901611,1.6342734167581654,1696623003137844101,
0.2968710958957672,1.146150827407837,1.654156924388158,1696623003186844802,
0.29299694299697876,1.1603741645812988,1.6744444287904066,1696623003236829475,
0.2883509695529938,1.1745548248291016,1.6947820883131446,1696623003287785041,
0.2838539779186249,1.1853082180023193,1.7099784966237837,1696623003326462900,
0.2751219868659973,1.2038147449493408,1.7379893868106002,1696623003397025063,
0.2680562734603882,1.216589331626892,1.7570595675427993,1696623003446842041,
0.26165351271629333,1.2267426252365112,1.772111077082805,1696623003488099762,
0.25302034616470337,1.2386119365692139,1.790403094385077,1696623003536836590,
0.24401302635669708,1.250025749206543,1.8094274148936729,1696623003586810737,
0.23405860364437103,1.2611862421035767,1.8277494220109258,1696623003636852840,
0.22350631654262543,1.2715517282485962,1.8452548527070498,1696623003687811071,
0.21477049589157104,1.2792515754699707,1.8586619326830376,1696623003726348915,
0.19865481555461884,1.291784405708313,1.88212998756753,1696623003796835147,
0.1865573674440384,1.300113558769226,1.8990558718806887,1696623003847986770,
0.1764620542526245,1.3060725927352905,1.911674583662523,1696623003886842214,
0.1632441282272339,1.3130193948745728,1.927019455382551,1696623003936846192,
0.1499285250902176,1.3191152811050415,1.942326954429239,1696623003986845529,
0.1363687515258789,1.3243306875228882,1.9567658789611555,1696623004036834663,
0.12238791584968567,1.3291535377502441,1.97152800053988,1696623004088787832,
